name,id
PLSCR3,NM_020360
PLSCR4,NM_001128304
PLSCR4,NM_001128305
PLSCR4,NM_001128306
PLSCR4,NM_001177304
PLSCR4,NM_020353
PLSCR4,XM_054347345
PLSCR4,XM_054347346
PLSCR4,XM_054347347
PLSCR4,XM_054347348
PLSCR4,XM_054347349
PLSCR4,XM_054347350
PLSCR4,XM_054347351
PLSCR5,NM_001085420
PLSCR5,NM_001321245
PLSCR5,XM_054346476
PLTP,NM_001242920
PLTP,NM_001242921
PLTP,NM_006227
PLTP,NM_182676
PLTP,XM_054323531
PLUT,NR_047484
PLVAP,NM_031310
PLXDC1,NM_020405
PLXDC1,XM_054316711
PLXDC1,XM_054316712
PLXDC1,XM_054316713
PLXDC1,XM_054316714
PLXDC1,XM_054316715
PLXDC1,XM_054316716
PLXDC1,XM_054316717
PLXDC1,XM_054316718
PLXDC1,XM_054316719
PLXDC1,XM_054316720
PLXDC1,XM_054316721
PLXDC1,XM_054316722
PLXDC1,XM_054316723
PLXDC2,NM_001282736
PLXDC2,NM_032812
PLXDC2,XM_054367033
PLXNA1,NM_032242
PLXNA2,NM_025179
PLXNA2,XM_054337094
PLXNA2,XM_054337095
PLXNA3,NM_017514
PLXNA3,XM_054327369
PLXNA3,XR_008485493
PLXNA3,XR_008485494
PLXNA4,NM_001105543
PLXNA4,NM_001393897
PLXNA4,NM_020911
PLXNA4,NM_181775
PLXNA4,XM_054359308
PLXNA4,XM_054359309
PLXNA4,XM_054359310
PLXNA4,XM_054359311
PLXNA4,XM_054359312
PLXNA4,XR_008487773
PLXNB1,NM_001130082
PLXNB1,NM_002673
PLXNB1,XM_054346885
PLXNB1,XM_054346886
PLXNB1,XM_054346887
PLXNB1,XM_054346888
PLXNB1,XM_054346889
PLXNB1,XM_054346890
PLXNB1,XM_054346891
PLXNB1,XM_054346892
PLXNB1,XM_054346893
PLXNB1,XM_054346894
PLXNB1,XM_054346895
PLXNB1,XM_054346896
PLXNB1,XM_054346897
PLXNB1,XM_054346898
PLXNB1,XR_008486736
PLXNB2,NM_001376864
PLXNB2,NM_001376865
PLXNB2,NM_001376866
PLXNB2,NM_001376867
PLXNB2,NM_001376868
PLXNB2,NM_001376869
PLXNB2,NM_001376870
PLXNB2,NM_001376871
PLXNB2,NM_001376872
PLXNB2,NM_001376873
PLXNB2,NM_001376874
PLXNB2,NM_001376875
PLXNB2,NM_001376876
PLXNB2,NM_001376877
PLXNB2,NM_001376878
PLXNB2,NM_001376879
PLXNB2,NM_001376880
PLXNB2,NM_001376881
PLXNB2,NM_001376882
PLXNB2,NM_001376883
PLXNB2,NM_001376884
PLXNB2,NM_001376885
PLXNB2,NM_001376886
PLXNB2,NM_012401
PLXNB2,XM_054325399
PLXNB2,XM_054325400
PLXNB2,XM_054325401
PLXNB2,XM_054325402
PLXNB2,XM_054325403
PLXNB2,XM_054325404
PLXNB3,NM_001163257
PLXNB3,NM_005393
PLXNB3-AS1,XR_007090899
PLXNB3-AS1,XR_007090900
PLXNB3-AS1,XR_007090901
PLXNB3-AS1,XR_007090902
PLXNB3-AS1,XR_007090903
PLXNC1,NM_005761
PLXNC1,NR_037687
PLXNC1,XM_054370727
PLXNC1,XM_054370728
PLXNC1,XM_054370729
PLXNC1,XM_054370730
PLXND1,NM_015103
PLXND1,XM_054345792
PLXND1,XM_054345793
PLXND1,XM_054345794
PLXND1,XM_054345795
PLXND1,XM_054345796
PLXND1,XM_054345797
PM20D1,NM_152491
PM20D1,NR_135186
PM20D1-AS1,NR_046097
PM20D1-AS1,NR_046098
PM20D2,NM_001010853
PM20D2,XM_054354308
PM20D2,XM_054354309
PM20D2,XM_054354310
PM20D2,XM_054354311
PMAIP1,NM_001382615
PMAIP1,NM_001382616
PMAIP1,NM_001382617
PMAIP1,NM_001382618
PMAIP1,NM_001382623
PMAIP1,NM_021127
PMCH,NM_002674
PMCH,XM_054372307
PMCHL1,NR_003921
PMCHL2,NR_003922
PMEL,NM_001200053
PMEL,NM_001200054
PMEL,NM_001320121
PMEL,NM_001320122
PMEL,NM_001384361
PMEL,NM_006928
PMEL,XM_054372922
PMEL,XM_054372923
PMEPA1,NM_001255976
PMEPA1,NM_020182
PMEPA1,NM_199169
PMEPA1,NM_199170
PMEPA1,NM_199171
PMF1,NM_001199653
PMF1,NM_001199654
PMF1,NM_001393909
PMF1,NM_001393910
PMF1,NM_001393911
PMF1,NM_001393912
PMF1,NM_001393913
PMF1,NM_001393914
PMF1,NM_001393915
PMF1,NM_007221
PMF1-BGLAP,NM_001199661
PMF1-BGLAP,NM_001199662
PMF1-BGLAP,NM_001199663
PMF1-BGLAP,NM_001199664
PMFBP1,NM_001160213
PMFBP1,NM_031293
PMFBP1,XM_054314084
PMFBP1,XM_054314085
PMFBP1,XM_054314086
PMFBP1,XM_054314087
PMFBP1,XM_054314088
PMFBP1,XM_054314089
PMFBP1,XM_054314090
PMIS2,NM_001395411
PMIS2,NM_001395412
PML,NM_002675
PML,NM_033238
PML,NM_033239
PML,NM_033240
PML,NM_033244
PML,NM_033246
PML,NM_033247
PML,NM_033249
PML,NM_033250
PMM1,NM_002676
PMM1,XM_054325702
PMM1,XM_054325703
PMM1,XM_054325704
PMM1,XM_054325705
PMM1,XM_054325706
PMM1,XM_054325707
PMM2,NM_000303
PMM2,XM_054380477
PMP2,NM_001348381
PMP2,NM_002677
PMP22,NM_000304
PMP22,NM_001281455
PMP22,NM_001281456
PMP22,NM_001330143
PMP22,NM_153321
PMP22,NM_153322
PMP22,NR_104017
PMP22,NR_104018
PMP22,XM_054316516
PMP22,XM_054316517
PMPCA,NM_001282944
PMPCA,NM_001282946
PMPCA,NM_015160
PMPCA,XM_054362512
PMPCA,XM_054362513
PMPCB,NM_004279
PMPCB,XM_054359369
PMPCB,XM_054359370
PMPCB,XM_054359371
PMPCB,XM_054359372
PMPCB,XM_054359373
PMS1,NM_000534
PMS1,NM_001128143
PMS1,NM_001128144
PMS1,NM_001289408
PMS1,NM_001289409
PMS1,NM_001321044
PMS1,NM_001321045
PMS1,NM_001321046
PMS1,NM_001321047
PMS1,NM_001321048
PMS1,NM_001321049
PMS1,NM_001321051
PMS1,NR_110332
PMS1,XM_054342577
PMS1,XM_054342578
PMS1,XM_054342579
PMS1,XM_054342580
PMS1,XM_054342581
PMS1,XM_054342582
PMS1,XM_054342583
PMS1,XM_054342584
PMS1,XM_054342585
PMS1,XM_054342586
PMS1,XM_054342587
PMS2,NM_000535
PMS2,NM_001322003
PMS2,NM_001322004
PMS2,NM_001322005
PMS2,NM_001322006
PMS2,NM_001322007
PMS2,NM_001322008
PMS2,NM_001322009
PMS2,NM_001322010
PMS2,NM_001322011
PMS2,NM_001322012
PMS2,NM_001322013
PMS2,NM_001322014
PMS2,NM_001322015
PMS2,NM_001406866
PMS2,NM_001406868
PMS2,NM_001406869
PMS2,NM_001406870
PMS2,NM_001406871
PMS2,NM_001406872
PMS2,NM_001406873
PMS2,NM_001406874
PMS2,NM_001406875
PMS2,NM_001406876
PMS2,NM_001406877
PMS2,NM_001406878
PMS2,NM_001406879
PMS2,NM_001406880
PMS2,NM_001406881
PMS2,NM_001406882
PMS2,NM_001406883
PMS2,NM_001406884
PMS2,NM_001406885
PMS2,NM_001406886
PMS2,NM_001406887
PMS2,NM_001406888
PMS2,NM_001406889
PMS2,NM_001406890
PMS2,NM_001406891
PMS2,NM_001406892
PMS2,NM_001406893
PMS2,NM_001406894
PMS2,NM_001406895
PMS2,NM_001406896
PMS2,NM_001406897
PMS2,NM_001406898
PMS2,NM_001406899
PMS2,NM_001406900
PMS2,NM_001406901
PMS2,NM_001406902
PMS2,NM_001406903
PMS2,NM_001406904
PMS2,NM_001406905
PMS2,NM_001406906
PMS2,NM_001406907
PMS2,NM_001406908
PMS2,NM_001406909
PMS2,NM_001406910
PMS2,NM_001406911
PMS2,NM_001406912
PMS2,NR_136154
PMS2,XM_054358431
PMS2,XM_054358432
PMS2,XM_054358433
PMS2,XM_054358434
PMS2,XM_054358435
PMS2,XM_054358436
PMS2,XM_054358437
PMS2,XM_054358438
PMS2,XM_054358439
PMS2,XM_054358440
PMS2,XM_054358441
PMS2CL,NR_002217
PMS2P1,NR_003613
PMS2P2,NR_003614
PMS2P3,NR_028059
PMS2P4,NR_022007
PMS2P4,NR_046297
PMS2P4,NR_046299
PMS2P5,NR_027775
PMS2P5,NR_027776
PMS2P5,NR_027777
PMS2P7,NR_130940
PMS2P9,NR_028058
PMVK,NM_001323011
PMVK,NM_001323012
PMVK,NM_001348696
PMVK,NM_006556
PNCK,NM_001039582
PNCK,NM_001135740
PNCK,NM_001366975
PNCK,NM_001366976
PNCK,NM_001366977
PNCK,NM_001366978
PNCK,NM_001366979
PNCK,NM_001366980
PNCK,XM_054326494
PNCK,XM_054326495
PNCK,XM_054326496
PNCK,XM_054326497
PNCK,XM_054326498
PNCK,XM_054326499
PNCK,XM_054326500
PNCK,XM_054326501
PNCK,XM_054326502
PNCK,XM_054326503
PNCK,XM_054326504
PNISR,NM_001322405
PNISR,NM_001322406
PNISR,NM_001322408
PNISR,NM_001322410
PNISR,NM_001322412
PNISR,NM_001322413
PNISR,NM_001322414
PNISR,NM_001322415
PNISR,NM_001322416
PNISR,NM_001322417
PNISR,NM_001322418
PNISR,NM_001322419
PNISR,NM_015491
PNISR,NM_032870
PNISR,NR_136326
PNISR,XM_054355126
PNISR-AS1,NR_125843
PNKD,NM_001077399
PNKD,NM_015488
PNKD,NM_022572
PNKD,XM_054341315
PNKD,XM_054341316
PNKP,NM_007254
PNKY,NR_148381
PNLDC1,NM_001271862
PNLDC1,NM_173516
PNLDC1,XM_054354356
PNLDC1,XM_054354357
PNLDC1,XM_054354358
PNLDC1,XM_054354359
PNLDC1,XM_054354360
PNLDC1,XM_054354361
PNLDC1,XM_054354362
PNLDC1,XM_054354363
PNLIP,NM_000936
PNLIPRP1,NM_001303135
PNLIPRP1,NM_006229
PNLIPRP1,XM_054366117
PNLIPRP2,NM_005396
PNLIPRP3,NM_001011709
PNLIPRP3,XM_054364754
PNLIPRP3,XM_054364755
PNLIPRP3,XM_054364756
PNLIPRP3,XM_054364757
PNMA1,NM_006029
PNMA2,NM_007257
PNMA2,XM_054359596
PNMA3,NM_001282535
PNMA3,NM_013364
PNMA3,XR_008485478
PNMA5,NM_001103150
PNMA5,NM_001103151
PNMA5,NM_001184924
PNMA5,NM_052926
PNMA5,XM_054326421
PNMA5,XM_054326422
PNMA6A,NM_032882
PNMA6E,NM_001351293
PNMA6E,NM_001351294
PNMA6E,NM_001367770
PNMA6E,XM_054327593
PNMA6F,NM_001354980
PNMA8A,NM_001103149
PNMA8A,NM_018215
PNMA8A,XM_054321359
PNMA8B,NM_020709
PNMA8C,NM_001386793
PNMT,NM_002686
PNMT,NR_073461
PNMT,XM_054316518
PNN,NM_002687
PNO1,NM_001329916
PNO1,NM_001329917
PNO1,NM_020143
PNO1,NR_138146
PNOC,NM_001284244
PNOC,NM_006228
PNOC,XM_054360695
PNOC,XM_054360696
PNP,NM_000270
PNPLA1,NM_001145716
PNPLA1,NM_001145717
PNPLA1,NM_001374623
PNPLA1,NM_173676
PNPLA1,XM_054355237
PNPLA1,XM_054355238
PNPLA1,XM_054355239
PNPLA2,NM_020376
PNPLA3,NM_025225
PNPLA4,NM_001142389
PNPLA4,NM_001172672
PNPLA4,NM_004650
PNPLA5,NM_001177675
PNPLA5,NM_001371410
PNPLA5,NM_138814
PNPLA5,XM_054325184
PNPLA6,NM_001166111
PNPLA6,NM_001166112
PNPLA6,NM_001166113
PNPLA6,NM_001166114
PNPLA6,NM_006702
PNPLA7,NM_001098537
PNPLA7,NM_152286
PNPLA7,XM_054362943
PNPLA7,XM_054362944
PNPLA7,XM_054362945
PNPLA7,XM_054362946
PNPLA7,XM_054362947
PNPLA7,XM_054362948
PNPLA7,XR_008488014
PNPLA7,XR_008488015
PNPLA7,XR_008488016
PNPLA7,XR_008488017
PNPLA8,NM_001256007
PNPLA8,NM_001256008
PNPLA8,NM_001256009
PNPLA8,NM_001256010
PNPLA8,NM_001256011
PNPLA8,NM_015723
PNPLA8,XM_054358315
PNPLA8,XM_054358316
PNPLA8,XM_054358317
PNPLA8,XR_008487619
PNPLA8,XR_008487620
PNPLA8,XR_008487621
PNPLA8,XR_008487622
PNPO,NM_018129
PNPT1,NM_033109
PNPT1,XM_054344336
PNPT1,XM_054344337
PNPT1,XM_054344338
PNRC1,NM_006813
PNRC1,XM_054354086
PNRC2,NM_017761
POC1A,NM_001161580
POC1A,NM_001161581
POC1A,NM_015426
POC1A,XM_054346029
POC1A,XM_054346030
POC1A,XM_054346031
POC1A,XM_054346032
POC1A,XM_054346033
POC1A,XM_054346034
POC1A,XM_054346035
POC1A,XM_054346036
POC1A,XM_054346037
POC1A,XR_008486697
POC1B,NM_001199777
POC1B,NM_172240
POC1B,NR_037659
POC1B,NR_037660
POC1B-AS1,NR_146294
POC1B-GALNT4,NM_001199781
POC1B-GALNT4,NM_001199782
POC5,NM_001099271
POC5,NM_152408
POC5,XM_054351626
POC5,XM_054351627
POC5,XM_054351628
POC5,XM_054351629
POC5,XM_054351630
POC5,XM_054351631
POC5,XM_054351632
POC5,XM_054351633
PODN,NM_001199080
PODN,NM_001199081
PODN,NM_153703
PODN,XM_054334337
PODN,XM_054334338
PODN,XR_008485928
PODNL1,NM_001146254
PODNL1,NM_001146255
PODNL1,NM_001370095
PODNL1,NM_001411137
PODNL1,NM_024825
PODNL1,XM_054322194
PODNL1,XM_054322195
PODNL1,XM_054322196
PODNL1,XM_054322197
PODNL1,XM_054322198
PODNL1,XM_054322199
PODNL1,XM_054322200
PODNL1,XM_054322201
PODNL1,XM_054322202
PODXL,NM_001018111
PODXL,NM_005397
PODXL2,NM_015720
POF1B,NM_001307940
POF1B,NM_024921
POF1B,XM_054327915
POFUT1,NM_015352
POFUT1,NM_172236
POFUT1,XM_054323299
POFUT1,XR_008485247
POFUT2,NM_015227
POFUT2,NM_133635
POFUT2,NR_004858
POFUT2,NR_148026
POFUT2,XM_054324388
POFUT2,XM_054324389
POFUT2,XM_054324390
POFUT2,XM_054324391
POFUT2,XM_054324392
POFUT2,XM_054324393
POFUT2,XM_054324394
POFUT2,XM_054324395
POFUT2,XM_054324396
POFUT2,XM_054324397
POFUT2,XM_054324398
POFUT2,XM_054324399
POFUT2,XM_054324400
POFUT2,XM_054324401
POFUT2,XM_054324402
POFUT2,XM_054324403
POFUT2,XM_054324404
POGK,NM_001314014
POGK,NM_017542
POGK,XM_054337893
POGK,XM_054337894
POGK,XM_054337895
POGK,XM_054337896
POGK,XM_054337897
POGK,XM_054337898
POGLUT1,NM_152305
POGLUT1,NR_024265
POGLUT1,XM_054347276
POGLUT1,XM_054347277
POGLUT1,XM_054347278
POGLUT1,XM_054347279
POGLUT2,NM_001318732
POGLUT2,NM_024089
POGLUT2,XM_054374949
POGLUT2,XM_054374950
POGLUT3,NM_001363502
POGLUT3,NM_001363503
POGLUT3,NM_153705
POGLUT3,XM_054367765
POGLUT3,XM_054367766
POGZ,NM_001194937
POGZ,NM_001194938
POGZ,NM_001410860
POGZ,NM_015100
POGZ,NM_145796
POGZ,NM_207171
POGZ,XM_054335319
POGZ,XM_054335320
POGZ,XM_054335321
POGZ,XM_054335322
POGZ,XM_054335323
POGZ,XM_054335324
POGZ,XM_054335325
POGZ,XM_054335326
POGZ,XM_054335327
POGZ,XM_054335328
POGZ,XM_054335329
POLA1,NM_001330360
POLA1,NM_001378303
POLA1,NM_016937
POLA1,NR_165482
POLA1,NR_165483
POLA1,XM_054327245
POLA1,XM_054327246
POLA1,XM_054327247
POLA1,XM_054327248
POLA1,XM_054327249
POLA1,XM_054327250
POLA1,XM_054327251
POLA1,XM_054327252
POLA1,XM_054327253
POLA1,XM_054327254
POLA2,NM_002689
POLA2,XM_054368253
POLA2,XM_054368254
POLA2,XM_054368255
POLA2,XM_054368256
POLA2,XM_054368257
POLB,NM_002690
POLB,XM_054360705
POLB,XM_054360706
POLB,XM_054360707
POLB,XM_054360708
POLB,XM_054360709
POLB,XM_054360710
POLB,XM_054360711
POLB,XM_054360712
POLB,XM_054360713
POLB,XM_054360714
POLB,XR_008487852
POLD1,NM_001256849
POLD1,NM_001308632
POLD1,NM_002691
POLD1,NR_046402
POLD1,XM_054321232
POLD1,XM_054321233
POLD1,XM_054321234
POLD1,XM_054321235
POLD1,XM_054321236
POLD1,XM_054321237
POLD1,XM_054321238
POLD1,XM_054321239
POLD1,XR_008485165
POLD2,NM_001127218
POLD2,NM_001256879
POLD2,NM_006230
POLD2,XM_054358459
POLD2,XM_054358460
POLD2,XM_054358461
POLD2,XM_054358462
POLD2,XM_054358463
POLD2,XM_054358464
POLD3,NM_001363597
POLD3,NM_006591
POLD3,NR_046409
POLD3,NR_046410
POLD3,XM_054367515
POLD3,XM_054367516
POLD3,XM_054367517
POLD4,NM_001256870
POLD4,NM_021173
POLD4,NR_046411
POLD4,NR_046412
POLD4,NR_046413
POLDIP2,NM_001290145
POLDIP2,NM_015584
POLDIP3,NM_001278657
POLDIP3,NM_001363052
POLDIP3,NM_032311
POLDIP3,NM_178136
POLDIP3,NR_103820
POLE,NM_006231
POLE,XM_054372310
POLE,XM_054372311
POLE,XM_054372312
POLE,XM_054372313
POLE,XM_054372314
POLE,XR_008488621
POLE2,NM_001197330
POLE2,NM_001197331
POLE2,NM_001348384
POLE2,NM_001348385
POLE2,NM_002692
POLE2,XM_054376228
POLE2,XM_054376229
POLE2,XR_008488874
POLE2,XR_008488875
POLE3,NM_001278255
POLE3,NM_017443
POLE3,NR_027261
POLE4,NM_019896
POLG,NM_001126131
POLG,NM_002693
POLG2,NM_007215
POLG2,XM_054314858
POLG2,XM_054314859
POLG2,XM_054314860
POLG2,XM_054314861
POLG2,XR_008484774
POLG2,XR_008484775
POLG2,XR_008484776
POLGARF,NM_001406557
POLH,NM_001291969
POLH,NM_001291970
POLH,NM_006502
POLH,XM_054355671
POLI,NM_001351610
POLI,NM_001351611
POLI,NM_001351612
POLI,NM_001351613
POLI,NM_001351614
POLI,NM_001351615
POLI,NM_001351616
POLI,NM_001351617
POLI,NM_001351618
POLI,NM_001351619
POLI,NM_001351620
POLI,NM_001351621
POLI,NM_001351632
POLI,NM_007195
POLI,NR_147257
POLI,XM_054318164
POLI,XM_054318165
POLI,XM_054318166
POLK,NM_001345921
POLK,NM_001345922
POLK,NM_001387110
POLK,NM_001387111
POLK,NM_001387113
POLK,NM_001395893
POLK,NM_001395894
POLK,NM_001395897
POLK,NM_001395899
POLK,NM_001395900
POLK,NM_001395901
POLK,NM_001395902
POLK,NM_016218
POLK,NR_144315
POLK,NR_170559
POLK,NR_170560
POLL,NM_001174084
POLL,NM_001174085
POLL,NM_001308382
POLL,NM_013274
POLL,NR_033406
POLL,XM_054365586
POLL,XM_054365587
POLL,XM_054365588
POLL,XM_054365589
POLL,XM_054365590
POLL,XM_054365591
POLL,XM_054365592
POLL,XM_054365593
POLL,XM_054365594
POLL,XM_054365595
POLL,XM_054365596
POLL,XM_054365597
POLL,XM_054365598
POLL,XM_054365599
POLL,XM_054365600
POLL,XM_054365601
POLL,XM_054365602
POLL,XM_054365603
POLL,XM_054365604
POLL,XM_054365605
POLL,XM_054365606
POLL,XM_054365607
POLL,XM_054365608
POLL,XM_054365609
POLL,XM_054365610
POLL,XM_054365611
POLL,XM_054365612
POLL,XM_054365613
POLL,XM_054365614
POLL,XM_054365615
POLL,XM_054365616
POLM,NM_001284330
POLM,NM_001284331
POLM,NM_001362683
POLM,NM_013284
POLM,NR_104299
POLM,NR_156112
POLM,NR_156113
POLN,NM_181808
POLQ,NM_199420
POLR1A,NM_015425
POLR1B,NM_001137604
POLR1B,NM_001282772
POLR1B,NM_001282774
POLR1B,NM_001282776
POLR1B,NM_001282777
POLR1B,NM_001282779
POLR1B,NM_001371969
POLR1B,NM_001371970
POLR1B,NM_001371971
POLR1B,NM_019014
POLR1C,NM_001318876
POLR1C,NM_001363658
POLR1C,NM_203290
POLR1C,XM_054356856
POLR1D,NM_001206559
POLR1D,NM_001374407
POLR1D,NM_015972
POLR1D,NM_152705
POLR1D,XM_054374596
POLR1D,XM_054374597
POLR1E,NM_001282766
POLR1E,NM_022490
POLR1E,XM_054363550
POLR1F,NM_001002926
POLR1G,NM_001297590
POLR1G,NM_012099
POLR1H,NM_001278785
POLR1H,NM_001278786
POLR1H,NM_014596
POLR1H,NM_170783
POLR1H,NR_103864
POLR1HASP,NR_026751
POLR1HASP,NR_145416
POLR1HASP,NR_145417
POLR1HASP,NR_145418
POLR2A,NM_000937
POLR2B,NM_000938
POLR2B,NM_001303268
POLR2B,NM_001303269
POLR2C,NM_032940
POLR2D,NM_004805
POLR2E,NM_001316323
POLR2E,NM_001316324
POLR2E,NM_002695
POLR2E,XM_054321240
POLR2E,XM_054321241
POLR2F,NM_001301129
POLR2F,NM_001301130
POLR2F,NM_001301131
POLR2F,NM_001363825
POLR2F,NM_021974
POLR2F,NR_125371
POLR2G,NM_002696
POLR2H,NM_001278698
POLR2H,NM_001278699
POLR2H,NM_001278700
POLR2H,NM_001278714
POLR2H,NM_001278715
POLR2H,NM_001346879
POLR2H,NM_001389576
POLR2H,NM_001389578
POLR2H,NM_001389579
POLR2H,NM_001389581
POLR2H,NM_001389582
POLR2H,NM_001389583
POLR2H,NM_001389584
POLR2H,NM_001389585
POLR2H,NM_001389586
POLR2H,NM_001389587
POLR2H,NM_001389588
POLR2H,NM_006232
POLR2H,XM_054346911
POLR2H,XM_054346912
POLR2H,XM_054346913
POLR2H,XM_054346914
POLR2H,XM_054346915
POLR2H,XM_054346916
POLR2I,NM_006233
POLR2J,NM_001371100
POLR2J,NM_001393919
POLR2J,NM_006234
POLR2J,NR_163857
POLR2J,XM_054358467
POLR2J2,NM_032959
POLR2J3,NM_001097615
POLR2J3-UPK3BL2,NR_173351
POLR2J4,NR_003655
POLR2K,NM_005034
POLR2L,NM_021128
POLR2M,NM_001018102
POLR2M,NM_015532
POLR3A,NM_007055
POLR3B,NM_001160708
POLR3B,NM_018082
POLR3B,XM_054372525
POLR3C,NM_001303456
POLR3C,NM_006468
POLR3C,XM_054333884
POLR3C,XM_054333885
POLR3C,XM_054333886
POLR3C,XM_054333887
POLR3C,XR_008485873
POLR3D,NM_001722
POLR3E,NM_001258033
POLR3E,NM_001258034
POLR3E,NM_001258035
POLR3E,NM_001258036
POLR3E,NM_018119
POLR3E,NR_047581
POLR3E,XM_054313464
POLR3E,XM_054313465
POLR3F,NM_001282526
POLR3F,NM_001410821
POLR3F,NM_006466
POLR3F,NR_104209
POLR3F,XM_054322851
POLR3F,XM_054322852
POLR3G,NM_001370351
POLR3G,NM_001370352
POLR3G,NM_001370353
POLR3G,NM_001370354
POLR3G,NM_006467
POLR3G,XM_054351442
POLR3G,XM_054351443
POLR3G,XM_054351444
POLR3G,XM_054351445
POLR3G,XM_054351446
POLR3G,XM_054351447
POLR3G,XM_054351448
POLR3GL,NM_001330685
POLR3GL,NM_032305
POLR3H,NM_001018050
POLR3H,NM_001018052
POLR3H,NM_001282884
POLR3H,NM_001282885
POLR3H,NM_138338
POLR3H,XM_054325218
POLR3H,XM_054325219
POLR3H,XM_054325220
POLR3H,XM_054325221
POLR3H,XM_054325222
POLR3H,XM_054325223
POLR3K,NM_016310
POLRMT,NM_001407805
POLRMT,NM_001407806
POLRMT,NM_001407807
POLRMT,NM_001407808
POLRMT,NM_001407809
POLRMT,NM_001407810
POLRMT,NM_001407811
POLRMT,NM_001407812
POLRMT,NM_001407813
POLRMT,NM_001407814
POLRMT,NM_001407815
POLRMT,NM_001407816
POLRMT,NM_001407829
POLRMT,NM_001407830
POLRMT,NM_001407831
POLRMT,NM_001407832
POLRMT,NM_001407833
POLRMT,NM_001407834
POLRMT,NM_001407835
POLRMT,NM_001407836
POLRMT,NM_005035
POLRMT,NR_176425
POLRMT,XM_054321242
POM121,NM_001257190
POM121,NM_001367610
POM121,NM_001387685
POM121,NM_001387686
POM121,NM_001387687
POM121,NM_001387688
POM121,NM_001387689
POM121,NM_001387691
POM121,NM_001387692
POM121,NM_001387693
POM121,NM_001387694
POM121,NM_001387695
POM121,NM_001387696
POM121,NM_001387697
POM121,NM_001387698
POM121,NM_001387699
POM121,NM_001387700
POM121,NM_001387701
POM121,NM_001387702
POM121,NM_001387703
POM121,NM_001387704
POM121,NM_001387705
POM121,NM_172020
POM121,XM_054359447
POM121C,NM_001099415
POM121C,NR_160303
POM121C,NR_160304
POM121L10P,NR_024593
POM121L12,NM_182595
POM121L15P,NR_135922
POM121L15P,NR_170942
POM121L1P,NR_024591
POM121L2,NM_033482
POM121L4P,NR_024592
POM121L8P,NR_024583
POM121L9P,NR_003714
POMC,NM_000939
POMC,NM_001035256
POMC,NM_001319204
POMC,NM_001319205
POMGNT1,NM_001243766
POMGNT1,NM_001290129
POMGNT1,NM_001290130
POMGNT1,NM_001410783
POMGNT1,NM_017739
POMGNT1,XM_054337536
POMGNT1,XM_054337537
POMGNT1,XM_054337538
POMGNT2,NM_032806
POMGNT2,XM_054348149
POMGNT2,XM_054348150
POMGNT2,XM_054348151
POMK,NM_001277971
POMK,NM_032237
POMP,NM_015932
POMT1,NM_001077365
POMT1,NM_001077366
POMT1,NM_001136113
POMT1,NM_001136114
POMT1,NM_001353193
POMT1,NM_001353194
POMT1,NM_001353195
POMT1,NM_001353196
POMT1,NM_001353197
POMT1,NM_001353198
POMT1,NM_001353199
POMT1,NM_001353200
POMT1,NM_001374689
POMT1,NM_001374690
POMT1,NM_001374691
POMT1,NM_001374692
POMT1,NM_001374693
POMT1,NM_001374695
POMT1,NM_001411024
POMT1,NM_007171
POMT1,NR_148391
POMT1,NR_148392
POMT1,NR_148393
POMT1,NR_148394
POMT1,NR_148395
POMT1,NR_148396
POMT1,NR_148397
POMT1,NR_148398
POMT1,NR_148399
POMT1,NR_148400
POMT1,XM_054361759
POMT1,XM_054361760
POMT1,XM_054361761
POMT1,XM_054361762
POMT1,XM_054361763
POMT1,XM_054361764
POMT1,XM_054361765
POMT1,XM_054361766
POMT1,XR_008487925
POMT1,XR_008487926
POMT1,XR_008487927
POMT1,XR_008487928
POMT1,XR_008487929
POMT1,XR_008487930
POMT2,NM_013382
POMT2,XM_054375922
POMT2,XM_054375923
POMT2,XM_054375924
POMT2,XM_054375925
POMT2,XM_054375926
POMT2,XM_054375927
POMT2,XM_054375928
POMT2,XM_054375929
POMT2,XM_054375930
POMT2,XM_054375931
POMT2,XM_054375932
POMZP3,NM_012230
POMZP3,NM_152992
PON1,NM_000446
PON2,NM_000305
PON2,NM_001018161
PON2,XM_054358474
PON2,XM_054358475
PON2,XM_054358476
PON3,NM_000940
POP1,NM_001145860
POP1,NM_001145861
POP1,NM_015029
POP1,XM_054359611
POP1,XM_054359612
POP4,NM_006627
POP4,NR_027368
POP5,NM_015918
POP5,NM_198202
POP5,XM_054372200
POP7,NM_005837
POPDC2,NM_001308333
POPDC2,NM_001369919
POPDC2,NM_022135
POPDC2,XM_054347515
POPDC2,XM_054347516
POPDC3,NM_022361
POPDC3,NR_024539
POPDC3,XM_054356217
POPDC3,XM_054356218
POPDC3,XM_054356219
POPDC3,XM_054356220
POPDC3,XM_054356221
POR,NM_001367562
POR,NM_001382655
POR,NM_001382657
POR,NM_001382658
POR,NM_001382659
POR,NM_001382662
POR,NM_001395413
PORCN,NM_001282167
PORCN,NM_022825
PORCN,NM_203473
PORCN,NM_203474
PORCN,NM_203475
PORCN,XM_054327576
PORCN,XM_054327577
PORCN,XM_054327578
PORCN,XM_054327579
PORCN,XM_054327580
PORCN,XM_054327581
PORCN,XM_054327582
PORCN,XM_054327583
PORCN,XM_054327584
PORCN,XM_054327585
PORCN,XM_054327586
